Plant_code,Supplier,Material_user_country,Item_weight_kg,One_Year_forecast_qty,12_month_forecast_spend,Price_per_unit_in_JPY
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.148,0,0,83.59475973
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.15,0,0,102.0952393
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.285,0,0,111.5167799
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.235,0,0,96.27101428
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.06,0,0,36.48705701
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.876,0,0,451.7200439
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.879,0,0,450.6922395
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.055,0,0,80.85394794
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.24,0,0,72.28891108
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.319,0,0,138.0683942
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,1.93,0,0,410.4365662
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.057,0,0,55.3301381
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.045,0,0,220.4640487
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.065,0,0,31.86193711
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.035,0,0,50.53371746
8431 - UDS(P) LTD,Fuzhou Fushiang Motor Industrial Co Ltd,8431 - UDS(P) LTD,0.012,0,0,26.20901279
7876 - TSA,Shiloh Industries AB,7876 - TSA,0.083,1561,90019.49075,55.319764
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,22.69,0,0,33581.28261
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,87.73,0,0,71582.80944
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,66.91,0,0,74894.05269
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,2.46,0,0,1764.911495
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,0.01,0,0,234.3394084
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,3.92,0,0,4810.638602
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,0.79,0,0,437.330782
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,1.71,0,0,515.4439181
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,21.5,0,0,6669.422901
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,0.49,0,0,1171.525741
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,1.13,0,0,499.855551
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,0.34,0,0,54.81623589
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,87.18,0,0,74972.16583
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,0.49,0,0,296.6928768
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,1.07,0,0,390.5656807
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,0.14,0,0,202.9913735
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,66.91,0,0,74894.05269
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,0.1,0,0,249.9277755
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,7.53,0,0,4529.534092
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,0.09,0,0,65.60818233
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,0.02,0,0,107.7481637
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,0.01,0,0,153.142859
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,0.02,0,0,107.7481637
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,0.41,0,0,281.1045097
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,0.25,0,0,140.6379052
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,0.05,0,0,265.5161426
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,0.59,0,0,1155.766074
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,0.46,0,0,1015.299469
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,93.42,0,0,46857.60364
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,0.45,0,0,1093.412605
8431 - UDS(P) LTD,"Shaanxi Fast Gear Co., Ltd",8431 - UDS(P) LTD,0.45,0,0,515.4439181
8431 - UDS(P) LTD,"Shanghai Mekra Lang Vehicle Mirror Co., Ltd",8431 - UDS(P) LTD,0.222,0,0,262.2614286
8431 - UDS(P) LTD,"Shanghai Mekra Lang Vehicle Mirror Co., Ltd",8431 - UDS(P) LTD,0.222,0,0,262.2614286
8431 - UDS(P) LTD,"Shanghai Mekra Lang Vehicle Mirror Co., Ltd",8431 - UDS(P) LTD,0.082,0,0,86.33557153
8431 - UDS(P) LTD,"Shanghai Mekra Lang Vehicle Mirror Co., Ltd",8431 - UDS(P) LTD,0.082,0,0,86.33557153
8431 - UDS(P) LTD,"Shanghai Mekra Lang Vehicle Mirror Co., Ltd",8431 - UDS(P) LTD,0.186,0,0,262.2614286
8431 - UDS(P) LTD,"Shanghai Mekra Lang Vehicle Mirror Co., Ltd",8431 - UDS(P) LTD,0.186,0,0,262.2614286
7876 - TSA,Dalian KWD Innovation Automotive Parts Limited Liability Company,7876 - TSA,0.408,2249,974814.4853,409.4087618
8417 - TMBP,Dalian KWD Innovation Automotive Parts Limited Liability Company,8417 - TMBP,0.09,2395,265578.4976,105.6925548
8417 - TMBP,Dalian KWD Innovation Automotive Parts Limited Liability Company,8417 - TMBP,1.462,34,37939.78537,1062.773767
8417 - TMBP,Dalian KWD Innovation Automotive Parts Limited Liability Company,8417 - TMBP,0.48,0,0,721.3247572
8417 - TMBP,Dalian KWD Innovation Automotive Parts Limited Liability Company,8417 - TMBP,0.485,0,0,1051.794699
8417 - TMBP,Dalian KWD Innovation Automotive Parts Limited Liability Company,8417 - TMBP,0.485,0,0,1051.794699
8417 - TMBP,Dalian KWD Innovation Automotive Parts Limited Liability Company,8417 - TMBP,0.464,584,663036.2491,1078.509441
8417 - TMBP,Dalian KWD Innovation Automotive Parts Limited Liability Company,8417 - TMBP,0.464,636,722115.9149,1078.509441
8431 - UDS(P) LTD,Dalian KWD Innovation Automotive Parts Limited Liability Company,8431 - UDS(P) LTD,0.09,0,0,93.18760101
8431 - UDS(P) LTD,Dalian KWD Innovation Automotive Parts Limited Liability Company,8431 - UDS(P) LTD,0.485,0,0,3664.63667
8431 - UDS(P) LTD,Dalian KWD Innovation Automotive Parts Limited Liability Company,8431 - UDS(P) LTD,0.485,0,0,3664.63667
8431 - UDS(P) LTD,Dalian KWD Innovation Automotive Parts Limited Liability Company,8431 - UDS(P) LTD,0.464,0,0,1111.913085
8431 - UDS(P) LTD,Dalian KWD Innovation Automotive Parts Limited Liability Company,8431 - UDS(P) LTD,0.464,0,0,1111.913085
8431 - UDS(P) LTD,Dalian KWD Innovation Automotive Parts Limited Liability Company,8431 - UDS(P) LTD,1.462,0,0,1027.804423
8431 - UDS(P) LTD,Dalian KWD Innovation Automotive Parts Limited Liability Company,8431 - UDS(P) LTD,0.48,0,0,697.5366017
7876 - TSA,Suzhou Daxiong Auto Fittings Co LTD,7876 - TSA,0.274,0,0,62.5806867
7876 - TSA,Suzhou Daxiong Auto Fittings Co LTD,7876 - TSA,0.11,0,0,32.93720353
7876 - TSA,Suzhou Daxiong Auto Fittings Co LTD,7876 - TSA,0.124,0,0,32.93720353
7876 - TSA,Suzhou Daxiong Auto Fittings Co LTD,7876 - TSA,0.11,0,0,93.32207666
7876 - TSA,Suzhou Daxiong Auto Fittings Co LTD,7876 - TSA,0.562,0,0,80.14719525
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.024,0,0,6.587440705
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.461,0,0,109.7906784
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,2.359,0,0,580.7926889
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.222,0,0,80.14719525
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.515,0,0,154.8048566
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.284,0,0,72.46184776
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.18,0,0,77.95138168
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.635,0,0,238.2457722
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.176,0,0,45.01417815
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.167,0,0,35.1330171
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.047,0,0,19.76232212
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.6,0,0,301.9243657
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.154,0,0,46.11208494
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.154,0,0,46.11208494
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.11,0,0,36.23092388
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.05,0,0,17.56650855
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.305,0,0,68.07022062
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.305,0,0,68.07022062
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.125,0,0,32.93720353
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.16,0,0,51.60161886
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.207,0,0,51.60161886
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.237,0,0,77.95138168
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.995,0,0,328.2741285
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.2,0,0,118.5739327
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.39,0,0,93.32207666
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.186,0,0,41.7204578
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.11,0,0,93.32207666
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.921,0,0,385.3652813
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.4,0,0,125.1613734
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.055,0,0,61.48277992
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.089,0,0,19.76232212
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.383,0,0,181.1546194
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.527,0,0,239.343679
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.202,0,0,87.83254274
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.167,0,0,81.24510203
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.06,0,0,73.55975454
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.012,0,0,9.881161058
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.035,0,0,27.44766961
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.055,0,0,41.7204578
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.075,0,0,31.83929674
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.049,0,0,27.44766961
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.046,0,0,30.74138996
8417 - TMBP,Suzhou Daxiong Auto Fittings Co LTD,8417 - TMBP,0.031,0,0,21.95813568
8431 - UDS(P) LTD,Suzhou Daxiong Auto Fittings Co LTD,8431 - UDS(P) LTD,0.114,0,0,37.00095923
8431 - UDS(P) LTD,Suzhou Daxiong Auto Fittings Co LTD,8431 - UDS(P) LTD,0.565,0,0,239.6497313
8431 - UDS(P) LTD,Suzhou Daxiong Auto Fittings Co LTD,8431 - UDS(P) LTD,0.565,0,0,239.6497313
8431 - UDS(P) LTD,Suzhou Daxiong Auto Fittings Co LTD,8431 - UDS(P) LTD,0.57,0,0,242.5618438
8431 - UDS(P) LTD,Suzhou Daxiong Auto Fittings Co LTD,8431 - UDS(P) LTD,0.11,0,0,87.19207521
8431 - UDS(P) LTD,Suzhou Daxiong Auto Fittings Co LTD,8431 - UDS(P) LTD,0.086,0,0,71.26110666
8431 - UDS(P) LTD,Suzhou Daxiong Auto Fittings Co LTD,8431 - UDS(P) LTD,0.31,0,0,67.3211897
8431 - UDS(P) LTD,PT Gemala Kempa Daya,8431 - UDS(P) LTD,4.408,0,0,2535.066765
8431 - UDS(P) LTD,PT Gemala Kempa Daya,8431 - UDS(P) LTD,4.413,0,0,2535.066765
8431 - UDS(P) LTD,Chongqing Hi-Lex Cable System Group Co Ltd,8431 - UDS(P) LTD,0.225,0,0,564.6072297
8431 - UDS(P) LTD,Chongqing Hi-Lex Cable System Group Co Ltd,8431 - UDS(P) LTD,0.225,0,0,564.6072297
8417 - TMBP,Guangdong Fuwa Heavy Industries Co. Ltd,8417 - TMBP,0.3,1334,161979.0837,114.1823056
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.02,0,0,125.2208389
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.02,0,0,125.2208389
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.02,0,0,30.66283195
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.02,0,0,126.5912448
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.006,0,0,25.3525091
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.01,0,0,25.3525091
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.02,0,0,37.3435607
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.03,0,0,37.3435607
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.02,0,0,2.226909583
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.02,0,0,21.58389288
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.016,0,0,21.58389288
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.008,0,0,11.47714939
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.005,0,0,11.47714939
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.03,0,0,47.62160493
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.03,0,0,47.62160493
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.04,0,0,37.00095923
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.04,0,0,88.0485789
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.05,0,0,88.0485789
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.05,0,0,88.0485789
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.3,0,0,122.1374256
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.6,0,0,104.8360511
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.05,0,0,189.1160138
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.02,0,0,146.633431
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.02,0,0,146.633431
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.02,0,0,146.633431
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.02,0,0,146.633431
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.02,0,0,146.633431
8431 - UDS(P) LTD,Guangdong Fuwa Heavy Industries Co. Ltd,8431 - UDS(P) LTD,0.02,0,0,146.633431
8431 - UDS(P) LTD,APM Auto Parts Marketing (Malaysia) Sdn Bhd,8431 - UDS(P) LTD,4.044,0,0,867.3463595
7876 - TSA,Ohkuma Ind. (Thailand) Co. Ltd.,7876 - TSA,0.55,270,81619.53827,289.292543
7876 - TSA,Ohkuma Ind. (Thailand) Co. Ltd.,7876 - TSA,0.8,213,543756.9239,2438.839331
7876 - TSA,Ohkuma Ind. (Thailand) Co. Ltd.,7876 - TSA,0.745,228,147839.1637,623.3373297
7876 - TSA,Ohkuma Ind. (Thailand) Co. Ltd.,7876 - TSA,0.001,0,0,1442.04014
7876 - TSA,Ohkuma Ind. (Thailand) Co. Ltd.,7876 - TSA,0.87,1817,1304092.623,684.726878
7876 - TSA,Ohkuma Ind. (Thailand) Co. Ltd.,7876 - TSA,0.022,1689,372397.8933,210.8795921
7876 - TSA,Ohkuma Ind. (Thailand) Co. Ltd.,7876 - TSA,0.096,178,51799.70696,277.0076134
7876 - TSA,Ohkuma Ind. (Thailand) Co. Ltd.,7876 - TSA,0.514,217,158759.1019,700.5919872
7876 - TSA,Ohkuma Ind. (Thailand) Co. Ltd.,7876 - TSA,0.366,1720,712735.968,395.6800336
7876 - TSA,Ohkuma Ind. (Thailand) Co. Ltd.,7876 - TSA,0.267,205,61879.64994,288.9064452
